Customer ID,Amount,Gross Profit,Transaction Date
177,$149.00,$111.00,2021-04-12 03:59:47.539+00
1579,$245.00,$207.00,2021-04-12 05:55:39.444+00
131,$149.00,$111.00,2021-04-12 06:10:00.397+00
1603,$149.00,$111.00,2021-04-12 06:10:32.851+00
1102,$149.00,$111.00,2021-04-12 06:41:12.939+00
289,$175.00,$137.00,2021-04-12 07:25:04.541+00
1602,$175.00,$137.00,2021-04-12 08:25:14.893+00
396,$175.00,$137.00,2021-04-12 08:27:03.374+00
856,$149.00,$111.00,2021-04-12 08:46:36.87+00
401,$149.00,$111.00,2021-04-12 09:39:59.349+00
1462,$165.00,$127.00,2021-04-12 10:11:20.439+00
1467,$149.00,$111.00,2021-04-12 10:27:54.57+00
1604,$259.00,$221.00,2021-04-12 10:31:01.82+00
1605,$260.00,$222.00,2021-04-12 10:45:31.384+00
1265,$175.00,$137.00,2021-04-12 10:53:35.414+00
256,$149.00,$111.00,2021-04-12 10:58:30.452+00
82,$175.00,$137.00,2021-04-12 11:02:20.009+00
904,$175.00,$137.00,2021-04-12 11:04:59.733+00
213,$175.00,$137.00,2021-04-12 11:13:56.59+00
1347,$175.00,$137.00,2021-04-12 11:43:12.999+00
84,$149.00,$111.00,2021-04-12 11:48:47.517+00
1282,$175.00,$137.00,2021-04-12 11:51:28.337+00
1070,$175.00,$137.00,2021-04-12 12:17:23.56+00
883,$149.00,$111.00,2021-04-12 12:29:06.036+00
1425,$175.00,$137.00,2021-04-12 12:39:53.362+00
1430,$149.00,$111.00,2021-04-12 12:51:44.764+00
1451,$175.00,$137.00,2021-04-12 14:12:14.503+00
672,$165.00,$127.00,2021-04-12 14:28:51.17+00
1606,$260.00,$222.00,2021-04-12 15:05:23.947+00
1607,$259.00,$221.00,2021-04-12 15:08:09.304+00
783,$149.00,$111.00,2021-04-12 15:52:22.544+00
1608,$260.00,$222.00,2021-04-12 17:26:19.238+00
915,$175.00,$137.00,2021-04-12 17:26:29.063+00
1601,$260.00,$222.00,2021-04-12 17:47:49.862+00
978,$149.00,$111.00,2021-04-12 18:15:35.773+00
290,$175.00,$137.00,2021-04-12 18:40:58.202+00
415,$175.00,$137.00,2021-04-12 21:24:54.84+00
1286,$175.00,$137.00,2021-04-12 21:31:44.445+00
1610,$260.00,$222.00,2021-04-13 00:26:45.078+00
1611,$165.00,$127.00,2021-04-13 05:28:23.257+00
445,$149.00,$111.00,2021-04-13 05:57:38.568+00
1564,$299.00,$261.00,2021-04-13 06:44:26.217+00
893,$149.00,$111.00,2021-04-13 07:34:09.765+00
1612,$259.00,$221.00,2021-04-13 08:02:02.568+00
884,$149.00,$111.00,2021-04-13 08:27:30.273+00
611,$175.00,$137.00,2021-04-13 09:30:51.406+00
458,$149.00,$111.00,2021-04-13 10:26:18.186+00
1258,$175.00,$137.00,2021-04-13 10:37:59.343+00
1613,$175.00,$137.00,2021-04-13 10:46:47.202+00
1572,$299.00,$261.00,2021-04-13 11:05:26.985+00
1574,$170.00,$132.00,2021-04-13 13:11:50.003+00
1615,$260.00,$222.00,2021-04-13 13:42:39.684+00
1614,$299.00,$261.00,2021-04-13 13:47:21.732+00
1377,$165.00,$127.00,2021-04-13 13:53:43.12+00
1616,$260.00,$222.00,2021-04-13 14:08:26.102+00
811,$175.00,$137.00,2021-04-13 14:11:26.88+00
452,$175.00,$137.00,2021-04-13 14:35:01.422+00
716,$175.00,$137.00,2021-04-13 15:11:59.699+00
1609,$260.00,$222.00,2021-04-13 16:10:42.292+00
1617,$375.00,$337.00,2021-04-13 18:23:07.946+00
1618,$299.00,$261.00,2021-04-13 18:46:33.62+00
1383,$165.00,$127.00,2021-04-13 19:47:30.439+00
1620,$375.00,$337.00,2021-04-13 20:15:34.525+00
1621,$375.00,$337.00,2021-04-13 21:51:06.356+00
1038,$175.00,$137.00,2021-04-13 23:24:31.714+00
1251,$149.00,$111.00,2021-04-14 00:01:45.927+00
910,$149.00,$111.00,2021-04-14 02:30:04.669+00
1622,$149.00,$111.00,2021-04-14 05:42:06.804+00
1623,$149.00,$111.00,2021-04-14 06:02:19.129+00
997,$175.00,$137.00,2021-04-14 06:22:39.734+00
997,$175.00,$137.00,2021-04-14 06:22:39.734+00
1220,$149.00,$111.00,2021-04-14 06:43:03.454+00
582,$149.00,$111.00,2021-04-14 06:48:48.051+00
517,$149.00,$111.00,2021-04-14 07:50:08.913+00
1592,$299.00,$261.00,2021-04-14 08:08:11.181+00
696,$175.00,$137.00,2021-04-14 11:21:13.665+00
381,$175.00,$137.00,2021-04-14 11:50:43.232+00
1468,$76.00,$38.00,2021-04-14 12:54:09.494+00
578,$175.00,$137.00,2021-04-14 12:55:02.702+00
1358,$149.00,$111.00,2021-04-14 13:25:40.278+00
1091,$175.00,$137.00,2021-04-14 13:56:07.177+00
753,$175.00,$137.00,2021-04-14 14:23:15.266+00
894,$175.00,$137.00,2021-04-14 14:47:28.561+00
1337,$175.00,$137.00,2021-04-14 15:04:35.471+00
88,$175.00,$137.00,2021-04-14 15:30:28.557+00
865,$259.00,$221.00,2021-04-14 15:49:35.031+00
592,$175.00,$137.00,2021-04-14 16:26:46.623+00
1624,$299.00,$261.00,2021-04-14 16:35:28.145+00
1206,$175.00,$137.00,2021-04-14 17:26:35.09+00
1079,$175.00,$137.00,2021-04-14 19:49:31.266+00
636,$175.00,$137.00,2021-04-14 20:52:16.087+00
1595,$260.00,$222.00,2021-04-14 22:07:50.173+00
1625,$149.00,$111.00,2021-04-14 22:48:32.291+00
1259,$149.00,$111.00,2021-04-15 04:17:21.67+00
871,$149.00,$111.00,2021-04-15 06:45:35.908+00
781,$175.00,$137.00,2021-04-15 07:07:08.204+00
1626,$259.00,$221.00,2021-04-15 07:16:45.531+00
1627,$259.00,$221.00,2021-04-15 07:56:27.113+00
802,$175.00,$137.00,2021-04-15 09:23:48.646+00
139,$149.00,$111.00,2021-04-15 09:30:24.134+00
1185,$175.00,$137.00,2021-04-15 09:31:04.822+00
854,$175.00,$137.00,2021-04-15 09:31:07.385+00
1087,$149.00,$111.00,2021-04-15 10:02:03.105+00
1628,$170.00,$132.00,2021-04-15 11:01:15.657+00
838,$149.00,$111.00,2021-04-15 11:27:30.624+00
1449,$175.00,$137.00,2021-04-15 11:28:09.819+00
6,$175.00,$137.00,2021-04-15 11:32:13.704+00
1042,$175.00,$137.00,2021-04-15 11:54:04.846+00
158,$149.00,$111.00,2021-04-15 11:55:10.702+00
407,$175.00,$137.00,2021-04-15 14:23:07.369+00
1629,$260.00,$222.00,2021-04-15 16:22:04.818+00
817,$175.00,$137.00,2021-04-15 16:30:06.803+00
1619,$260.00,$222.00,2021-04-15 16:35:39.912+00
1630,$259.00,$221.00,2021-04-15 21:14:55.669+00
1632,$259.00,$221.00,2021-04-15 22:23:23.115+00
269,$175.00,$137.00,2021-04-16 06:36:56.119+00
1369,$165.00,$127.00,2021-04-16 07:06:39.666+00
25,$175.00,$137.00,2021-04-16 08:22:07.653+00
973,$149.00,$111.00,2021-04-16 10:38:25.174+00
1634,$375.00,$337.00,2021-04-16 10:46:18.483+00
49,$175.00,$137.00,2021-04-16 11:06:42.613+00
1314,$175.00,$137.00,2021-04-16 11:43:34.897+00
1635,$175.00,$137.00,2021-04-16 12:22:34.233+00
1186,$175.00,$137.00,2021-04-16 14:16:58.903+00
1636,$260.00,$222.00,2021-04-16 15:18:08.27+00
1637,$175.00,$137.00,2021-04-16 17:03:23.464+00
1638,$259.00,$221.00,2021-04-17 00:31:31.466+00
334,$149.00,$111.00,2021-04-17 06:02:59.747+00
1125,$175.00,$137.00,2021-04-17 06:06:57.687+00
405,$149.00,$111.00,2021-04-17 06:43:44.992+00
309,$149.00,$111.00,2021-04-17 08:44:45.206+00
1639,$259.00,$221.00,2021-04-17 09:30:56.693+00
1118,$175.00,$137.00,2021-04-17 11:31:28.635+00
1640,$260.00,$222.00,2021-04-17 11:42:59.291+00
1290,$149.00,$111.00,2021-04-17 14:26:32.745+00
1641,$259.00,$221.00,2021-04-17 14:43:59.88+00
1642,$375.00,$337.00,2021-04-17 14:52:46.397+00
1643,$375.00,$337.00,2021-04-17 15:07:38.347+00
1633,$175.00,$137.00,2021-04-17 16:37:18.735+00
1644,$259.00,$221.00,2021-04-18 09:49:15.882+00
1121,$175.00,$137.00,2021-04-18 11:37:04.308+00
629,$175.00,$137.00,2021-04-18 13:38:34.152+00
1323,$175.00,$137.00,2021-04-18 14:08:26.182+00
1645,$175.00,$137.00,2021-04-18 16:49:54.795+00
1647,$299.00,$261.00,2021-04-18 18:58:23.844+00
1363,$165.00,$127.00,2021-04-19 00:47:09.415+00
186,$149.00,$111.00,2021-04-19 06:17:18.548+00
932,$149.00,$111.00,2021-04-19 06:25:42.63+00
1195,$175.00,$137.00,2021-04-19 06:33:52.705+00
699,$149.00,$111.00,2021-04-19 07:21:19.817+00
721,$175.00,$137.00,2021-04-19 07:36:33.177+00
1066,$149.00,$111.00,2021-04-19 08:18:52.504+00
1081,$175.00,$137.00,2021-04-19 08:24:05.647+00
1311,$170.00,$132.00,2021-04-19 08:47:36.994+00
1648,$0.00,-$38.00,2021-04-19 09:39:54.33+00
679,$175.00,$137.00,2021-04-19 09:49:42.988+00
1631,$260.00,$222.00,2021-04-19 10:13:04.371+00
174,$149.00,$111.00,2021-04-19 10:46:10.624+00
1084,$149.00,$111.00,2021-04-19 11:03:55.151+00
991,$175.00,$137.00,2021-04-19 11:21:39.273+00
1576,$149.00,$111.00,2021-04-19 12:06:49.266+00
145,$165.00,$127.00,2021-04-19 12:39:07.762+00
1649,$149.00,$111.00,2021-04-19 12:50:24.875+00
319,$175.00,$137.00,2021-04-19 13:24:37.546+00
471,$149.00,$111.00,2021-04-19 13:51:56.582+00
199,$175.00,$137.00,2021-04-19 13:56:37.495+00
1650,$260.00,$222.00,2021-04-19 14:14:17.574+00
632,$175.00,$137.00,2021-04-19 14:48:58.082+00
1651,$259.00,$221.00,2021-04-19 14:50:47.924+00
1015,$175.00,$137.00,2021-04-19 14:55:21.786+00
1652,$260.00,$222.00,2021-04-19 15:05:30.223+00
1653,$260.00,$222.00,2021-04-19 16:37:29.732+00
631,$175.00,$137.00,2021-04-19 16:55:30.611+00
1546,$260.00,$222.00,2021-04-19 17:43:55.119+00
934,$175.00,$137.00,2021-04-19 17:52:41.83+00
1654,$175.00,$137.00,2021-04-19 18:04:57.343+00
1655,$259.00,$221.00,2021-04-19 19:31:32.183+00
1656,$375.00,$337.00,2021-04-19 21:54:12.69+00
1648,$0.00,-$38.00,2021-04-19 23:08:15.876+00
1657,$259.00,$221.00,2021-04-20 02:00:10.12+00
1658,$260.00,$222.00,2021-04-20 05:11:35.056+00
924,$149.00,$111.00,2021-04-20 05:35:03.101+00
1659,$149.00,$111.00,2021-04-20 07:30:36.175+00
1492,$149.00,$111.00,2021-04-20 07:50:36.908+00
564,$149.00,$111.00,2021-04-20 08:11:26.193+00
902,$175.00,$137.00,2021-04-20 09:07:46.459+00
1660,$259.00,$221.00,2021-04-20 09:24:05.259+00
1211,$149.00,$111.00,2021-04-20 11:00:58.017+00
172,$170.00,$132.00,2021-04-20 11:03:08.383+00
548,$175.00,$137.00,2021-04-20 11:21:40.825+00
584,$149.00,$111.00,2021-04-20 11:36:35.996+00
386,$149.00,$111.00,2021-04-20 11:37:25.391+00
958,$175.00,$137.00,2021-04-20 12:21:47.513+00
1324,$175.00,$137.00,2021-04-20 13:02:39.895+00
1662,$259.00,$221.00,2021-04-20 13:03:25.442+00
123,$175.00,$137.00,2021-04-20 13:35:36.505+00
1663,$175.00,$137.00,2021-04-20 13:39:04.981+00
1488,$175.00,$137.00,2021-04-20 14:05:22.862+00
859,$175.00,$137.00,2021-04-20 14:16:15.949+00
1664,$259.00,$221.00,2021-04-20 16:23:47.355+00
778,$175.00,$137.00,2021-04-20 17:20:43.284+00
860,$175.00,$137.00,2021-04-20 19:23:51.073+00
1190,$175.00,$137.00,2021-04-20 19:44:19.712+00
1666,$260.00,$222.00,2021-04-20 20:30:40.607+00
1668,$149.00,$111.00,2021-04-21 03:53:26.494+00
1648,$0.00,-$38.00,2021-04-21 04:06:47.46+00
1665,$260.00,$222.00,2021-04-21 05:50:59.926+00
1670,$259.00,$221.00,2021-04-21 07:35:15.072+00
1669,$259.00,$221.00,2021-04-21 08:11:13.005+00
40,$149.00,$111.00,2021-04-21 08:39:36.177+00
1671,$299.00,$261.00,2021-04-21 08:51:31.391+00
1672,$375.00,$337.00,2021-04-21 09:23:38.19+00
1673,$299.00,$261.00,2021-04-21 09:33:32.62+00
1674,$259.00,$221.00,2021-04-21 10:20:47.586+00
1676,$259.00,$221.00,2021-04-21 11:46:25.891+00
1675,$259.00,$221.00,2021-04-21 11:58:53.905+00
1341,$165.00,$127.00,2021-04-21 12:01:48.318+00
41,$175.00,$137.00,2021-04-21 12:31:32.648+00
1677,$259.00,$221.00,2021-04-21 12:43:32.783+00
372,$175.00,$137.00,2021-04-21 13:26:01.641+00
342,$149.00,$111.00,2021-04-21 15:18:05.396+00
1465,$149.00,$111.00,2021-04-21 15:24:55.771+00
1667,$175.00,$137.00,2021-04-21 16:27:53.343+00
1594,$260.00,$222.00,2021-04-21 17:25:46.488+00
1594,$260.00,$222.00,2021-04-21 17:25:46.488+00
580,$175.00,$137.00,2021-04-21 19:02:24.892+00
1679,$259.00,$221.00,2021-04-22 01:45:38.494+00
147,$175.00,$137.00,2021-04-22 07:26:01.204+00
77,$175.00,$137.00,2021-04-22 07:46:25.627+00
244,$149.00,$111.00,2021-04-22 08:00:13.719+00
1680,$259.00,$221.00,2021-04-22 09:12:00.387+00
441,$149.00,$111.00,2021-04-22 09:16:06.329+00
538,$149.00,$111.00,2021-04-22 09:40:23.324+00
1440,$175.00,$137.00,2021-04-22 09:56:55.257+00
1681,$259.00,$221.00,2021-04-22 10:09:31.392+00
344,$149.00,$111.00,2021-04-22 10:27:58.703+00
139,$149.00,$111.00,2021-04-22 10:31:27.05+00
882,$149.00,$111.00,2021-04-22 10:51:46.015+00
1217,$149.00,$111.00,2021-04-22 11:11:12.328+00
1517,$175.00,$137.00,2021-04-22 11:11:55.473+00
895,$175.00,$137.00,2021-04-22 11:21:42.009+00
1678,$299.00,$261.00,2021-04-22 12:20:32.589+00
1646,$259.00,$221.00,2021-04-22 12:28:11.653+00
1646,$259.00,$221.00,2021-04-22 12:29:44.849+00
1163,$175.00,$137.00,2021-04-22 13:20:16.7+00
448,$175.00,$137.00,2021-04-22 14:09:29.002+00
1683,$165.00,$127.00,2021-04-22 14:19:52.742+00
1423,$175.00,$137.00,2021-04-22 15:15:36.169+00
1509,$175.00,$137.00,2021-04-22 15:37:43.118+00
1335,$175.00,$137.00,2021-04-22 15:52:17.709+00
1684,$259.00,$221.00,2021-04-22 15:59:00.848+00
152,$175.00,$137.00,2021-04-22 16:58:07.833+00
1240,$175.00,$137.00,2021-04-22 17:08:15.071+00
361,$165.00,$127.00,2021-04-22 17:31:18.106+00
594,$175.00,$137.00,2021-04-22 18:13:56.559+00
1685,$260.00,$222.00,2021-04-22 19:01:59.929+00
1686,$259.00,$221.00,2021-04-22 20:59:05.977+00
681,$175.00,$137.00,2021-04-23 04:39:50.297+00
533,$149.00,$111.00,2021-04-23 06:00:55.825+00
775,$149.00,$111.00,2021-04-23 06:06:50.133+00
853,$175.00,$137.00,2021-04-23 06:29:15.379+00
212,$175.00,$137.00,2021-04-23 07:06:54.622+00
1687,$260.00,$222.00,2021-04-23 07:57:06.868+00
1088,$175.00,$137.00,2021-04-23 08:33:03.696+00
284,$175.00,$137.00,2021-04-23 08:47:43.784+00
1688,$299.00,$261.00,2021-04-23 08:54:46.653+00
90,$175.00,$137.00,2021-04-23 09:38:20.302+00
243,$149.00,$111.00,2021-04-23 10:15:58.29+00
1478,$175.00,$137.00,2021-04-23 10:37:22.221+00
1689,$259.00,$221.00,2021-04-23 10:50:48.765+00
1690,$259.00,$221.00,2021-04-23 11:14:18.087+00
697,$149.00,$111.00,2021-04-23 13:55:06.715+00
1691,$170.00,$132.00,2021-04-23 14:19:12.956+00
947,$175.00,$137.00,2021-04-23 15:00:47.074+00
1416,$175.00,$137.00,2021-04-23 15:09:26.507+00
1384,$149.00,$111.00,2021-04-23 15:59:51.995+00
1694,$375.00,$337.00,2021-04-23 18:11:19.215+00
429,$175.00,$137.00,2021-04-23 21:29:49.609+00
459,$149.00,$111.00,2021-04-23 21:30:35.181+00
1693,$165.00,$127.00,2021-04-24 06:26:54.329+00
1697,$259.00,$221.00,2021-04-24 07:06:20.468+00
1695,$375.00,$337.00,2021-04-24 07:24:13.591+00
1559,$175.00,$137.00,2021-04-24 10:15:10.139+00
1137,$175.00,$137.00,2021-04-24 10:29:31.694+00
1698,$175.00,$137.00,2021-04-24 12:14:04.52+00
1699,$259.00,$221.00,2021-04-24 12:50:08.855+00
1700,$375.00,$337.00,2021-04-24 13:02:52.687+00
1460,$175.00,$137.00,2021-04-24 13:28:41.099+00
700,$170.00,$132.00,2021-04-24 13:39:09.539+00
1692,$260.00,$222.00,2021-04-24 16:26:33.6+00
1318,$175.00,$137.00,2021-04-24 19:16:57.874+00
1701,$299.00,$261.00,2021-04-25 08:01:30.973+00
1702,$259.00,$221.00,2021-04-25 09:59:41.48+00
1370,$149.00,$111.00,2021-04-25 10:32:08.336+00
48,$175.00,$137.00,2021-04-25 13:11:06.889+00
1703,$260.00,$222.00,2021-04-25 15:22:15.012+00
935,$149.00,$111.00,2021-04-25 16:41:54.247+00
1704,$375.00,$337.00,2021-04-25 18:26:19.008+00
1301,$149.00,$111.00,2021-04-25 19:32:51.127+00
667,$175.00,$137.00,2021-04-25 21:16:17.993+00
1705,$259.00,$221.00,2021-04-25 21:34:31.699+00
261,$175.00,$137.00,2021-04-26 07:31:24.11+00
749,$175.00,$137.00,2021-04-26 07:56:15.255+00
739,$175.00,$137.00,2021-04-26 08:37:09.519+00
826,$149.00,$111.00,2021-04-26 08:39:31.783+00
1169,$149.00,$111.00,2021-04-26 08:52:38.009+00
1707,$299.00,$261.00,2021-04-26 09:40:57.535+00
888,$149.00,$111.00,2021-04-26 09:52:57.268+00
1708,$149.00,$111.00,2021-04-26 10:42:46.632+00
1709,$259.00,$221.00,2021-04-26 10:50:38.209+00
1196,$175.00,$137.00,2021-04-26 10:54:08.233+00
819,$149.00,$111.00,2021-04-26 11:05:19.413+00
954,$175.00,$137.00,2021-04-26 12:46:32.234+00
1156,$149.00,$111.00,2021-04-26 12:54:59.659+00
708,$175.00,$137.00,2021-04-26 13:01:25.178+00
565,$175.00,$137.00,2021-04-26 13:32:03.72+00
1123,$175.00,$137.00,2021-04-26 14:35:00.592+00
610,$175.00,$137.00,2021-04-26 14:35:17.975+00
307,$149.00,$111.00,2021-04-26 14:40:27.944+00
1201,$175.00,$137.00,2021-04-26 15:09:02.859+00
805,$175.00,$137.00,2021-04-26 15:23:55.72+00
1040,$149.00,$111.00,2021-04-26 15:29:14.9+00
1334,$175.00,$137.00,2021-04-26 15:33:53.561+00
1511,$149.00,$111.00,2021-04-26 16:11:26.764+00
1530,$175.00,$137.00,2021-04-26 16:54:09.824+00
1710,$299.00,$261.00,2021-04-26 17:49:51.387+00
1112,$175.00,$137.00,2021-04-26 17:53:10.809+00
1712,$259.00,$221.00,2021-04-27 01:33:18.177+00
1713,$259.00,$221.00,2021-04-27 05:30:45.389+00
151,$175.00,$137.00,2021-04-27 07:41:07.545+00
356,$149.00,$111.00,2021-04-27 07:44:39.97+00
1682,$299.00,$261.00,2021-04-27 08:10:10.397+00
596,$149.00,$111.00,2021-04-27 08:29:44.516+00
1714,$259.00,$221.00,2021-04-27 09:31:10.009+00
22,$149.00,$111.00,2021-04-27 09:42:06.001+00
684,$149.00,$111.00,2021-04-27 10:05:50.976+00
1276,$175.00,$137.00,2021-04-27 10:38:01.127+00
652,$175.00,$137.00,2021-04-27 11:23:17.826+00
570,$175.00,$137.00,2021-04-27 12:05:11.162+00
1696,$375.00,$337.00,2021-04-27 12:23:20.09+00
1639,$259.00,$221.00,2021-04-27 12:30:32.019+00
1485,$175.00,$137.00,2021-04-27 13:18:40.417+00
1028,$175.00,$137.00,2021-04-27 13:42:19.229+00
132,$175.00,$137.00,2021-04-27 13:47:00.636+00
1716,$259.00,$221.00,2021-04-27 16:10:32.591+00
1717,$375.00,$337.00,2021-04-27 18:20:58.243+00
1718,$175.00,$137.00,2021-04-27 18:45:22.582+00
203,$165.00,$127.00,2021-04-27 20:17:28.041+00
1288,$175.00,$137.00,2021-04-27 20:43:47.884+00
701,$175.00,$137.00,2021-04-27 21:09:04.971+00
1715,$259.00,$221.00,2021-04-28 04:33:46.141+00
1719,$259.00,$221.00,2021-04-28 06:22:33.717+00
1170,$175.00,$137.00,2021-04-28 08:21:46.809+00
598,$175.00,$137.00,2021-04-28 09:33:30.624+00
514,$149.00,$111.00,2021-04-28 10:23:48.1+00
1296,$165.00,$127.00,2021-04-28 10:30:28.342+00
943,$149.00,$111.00,2021-04-28 12:56:31.394+00
1720,$259.00,$221.00,2021-04-28 13:20:45.541+00
1274,$175.00,$137.00,2021-04-28 14:34:44.096+00
1001,$175.00,$137.00,2021-04-28 15:08:42.337+00
581,$175.00,$137.00,2021-04-28 15:14:50.421+00
1722,$175.00,$137.00,2021-04-28 15:28:28.145+00
1661,$299.00,$261.00,2021-04-28 15:40:11.566+00
115,$175.00,$137.00,2021-04-28 15:41:45.13+00
1068,$175.00,$137.00,2021-04-28 16:14:09.746+00
516,$175.00,$137.00,2021-04-28 16:40:48.482+00
498,$175.00,$137.00,2021-04-28 18:54:30.192+00
245,$175.00,$137.00,2021-04-28 19:07:07.894+00
702,$175.00,$137.00,2021-04-28 23:12:20.167+00
1721,$259.00,$221.00,2021-04-29 07:53:16.893+00
518,$149.00,$111.00,2021-04-29 08:11:52.153+00
1058,$149.00,$111.00,2021-04-29 10:05:11.584+00
670,$175.00,$137.00,2021-04-29 10:28:13.717+00
519,$149.00,$111.00,2021-04-29 11:11:25.991+00
1723,$259.00,$221.00,2021-04-29 11:19:17.822+00
669,$149.00,$111.00,2021-04-29 11:32:32.795+00
1724,$175.00,$137.00,2021-04-29 12:12:57.15+00
341,$175.00,$137.00,2021-04-29 12:22:04.469+00
779,$175.00,$137.00,2021-04-29 13:05:01.858+00
1726,$175.00,$137.00,2021-04-29 13:16:14.823+00
1727,$259.00,$221.00,2021-04-29 14:06:55.948+00
1728,$259.00,$221.00,2021-04-29 14:08:31.845+00
1729,$375.00,$337.00,2021-04-29 15:09:16.486+00
1630,$259.00,$221.00,2021-04-29 15:16:26.403+00
1529,$175.00,$137.00,2021-04-29 15:49:50.911+00
1711,$260.00,$222.00,2021-04-29 16:02:57.661+00
195,$149.00,$111.00,2021-04-29 18:01:16.187+00
1730,$259.00,$221.00,2021-04-29 18:23:45.799+00
597,$175.00,$137.00,2021-04-29 18:53:30.486+00
1731,$260.00,$222.00,2021-04-29 20:25:33.446+00
1082,$175.00,$137.00,2021-04-29 20:46:51.359+00
677,$175.00,$137.00,2021-04-29 23:56:28.115+00
792,$175.00,$137.00,2021-04-30 01:49:09.035+00
348,$149.00,$111.00,2021-04-30 07:26:30.503+00
1732,$175.00,$137.00,2021-04-30 08:43:06.92+00
393,$175.00,$137.00,2021-04-30 09:11:05.439+00
1734,$260.00,$222.00,2021-04-30 09:26:58.569+00
1733,$299.00,$261.00,2021-04-30 09:32:42.978+00
149,$175.00,$137.00,2021-04-30 09:38:13.898+00
227,$149.00,$111.00,2021-04-30 10:21:10.791+00
1397,$149.00,$111.00,2021-04-30 10:40:32.68+00
250,$149.00,$111.00,2021-04-30 11:41:57.016+00
485,$175.00,$137.00,2021-04-30 12:03:17.446+00
864,$149.00,$111.00,2021-04-30 12:03:32.485+00
1735,$259.00,$221.00,2021-04-30 12:17:35.217+00
1737,$259.00,$221.00,2021-04-30 15:24:24.257+00
506,$175.00,$137.00,2021-04-30 15:27:17.394+00
1738,$175.00,$137.00,2021-04-30 15:49:03.379+00
1739,$259.00,$221.00,2021-04-30 18:08:09.253+00
194,$175.00,$137.00,2021-04-30 18:41:40.93+00
612,$175.00,$137.00,2021-05-01 02:49:15.089+00
1388,$149.00,$111.00,2021-05-01 05:37:34.83+00
1362,$149.00,$111.00,2021-05-01 07:50:20.651+00
95,$149.00,$111.00,2021-05-01 09:51:44.559+00
238,$149.00,$111.00,2021-05-01 10:21:24.977+00
477,$165.00,$127.00,2021-05-01 10:42:50.96+00
818,$175.00,$137.00,2021-05-01 11:36:40.488+00
418,$149.00,$111.00,2021-05-01 12:20:31.213+00
639,$175.00,$137.00,2021-05-01 14:53:22.282+00
1741,$259.00,$221.00,2021-05-01 14:54:19.874+00
53,$149.00,$111.00,2021-05-01 15:18:38.304+00
1743,$259.00,$221.00,2021-05-01 16:07:26.384+00
765,$175.00,$137.00,2021-05-01 16:20:07.481+00
87,$175.00,$137.00,2021-05-01 17:05:25.007+00
1744,$259.00,$221.00,2021-05-02 04:02:05.185+00
1503,$175.00,$137.00,2021-05-02 04:04:52.588+00
850,$175.00,$137.00,2021-05-02 06:28:26.921+00
599,$175.00,$137.00,2021-05-02 08:38:58.006+00
1746,$375.00,$337.00,2021-05-02 11:01:11.006+00
1745,$175.00,$137.00,2021-05-02 11:13:41.527+00
552,$175.00,$137.00,2021-05-02 11:25:00.264+00
1748,$259.00,$221.00,2021-05-02 14:08:44.048+00
1570,$175.00,$137.00,2021-05-02 14:18:06.5+00
1563,$149.00,$111.00,2021-05-02 16:07:47.614+00
675,$175.00,$137.00,2021-05-02 23:11:30.997+00
593,$149.00,$111.00,2021-05-03 01:14:08.449+00
1418,$175.00,$137.00,2021-05-03 04:02:33.247+00
1747,$299.00,$261.00,2021-05-03 06:27:03.881+00
112,$149.00,$111.00,2021-05-03 06:50:31.868+00
790,$165.00,$127.00,2021-05-03 07:23:31.177+00
851,$175.00,$137.00,2021-05-03 07:47:46.08+00
1740,$259.00,$221.00,2021-05-03 08:18:54.299+00
1749,$175.00,$137.00,2021-05-03 08:29:17.48+00
659,$149.00,$111.00,2021-05-03 08:41:06.98+00
352,$175.00,$137.00,2021-05-03 08:47:26.505+00
71,$149.00,$111.00,2021-05-03 09:16:53.618+00
1750,$375.00,$337.00,2021-05-03 10:00:06.938+00
770,$175.00,$137.00,2021-05-03 11:14:40.028+00
207,$149.00,$111.00,2021-05-03 11:17:48.328+00
1751,$259.00,$221.00,2021-05-03 11:45:45.801+00
1752,$259.00,$221.00,2021-05-03 11:46:04.483+00
682,$175.00,$137.00,2021-05-03 12:11:30.295+00
1663,$175.00,$137.00,2021-05-03 13:06:41.526+00
1600,$149.00,$111.00,2021-05-03 15:36:23.339+00
1753,$175.00,$137.00,2021-05-03 16:09:19.111+00
1338,$149.00,$111.00,2021-05-03 16:09:57.068+00
1425,$76.00,$38.00,2021-05-03 17:41:03.586+00
1197,$100.00,$62.00,2021-05-03 18:33:49.863+00
815,$149.00,$111.00,2021-05-03 20:16:43.797+00
1755,$260.00,$222.00,2021-05-03 20:52:35.937+00
798,$149.00,$111.00,2021-05-04 05:49:15.476+00
278,$149.00,$111.00,2021-05-04 06:54:42.462+00
1402,$149.00,$111.00,2021-05-04 08:00:23.111+00
1756,$240.00,$202.00,2021-05-04 08:05:51.691+00
133,$175.00,$137.00,2021-05-04 10:20:11.168+00
1526,$175.00,$137.00,2021-05-04 10:28:27.748+00
387,$149.00,$111.00,2021-05-04 10:37:08.548+00
1522,$149.00,$111.00,2021-05-04 11:09:53.215+00
748,$149.00,$111.00,2021-05-04 11:39:19.217+00
1758,$149.00,$111.00,2021-05-04 11:39:35.087+00
1706,$375.00,$337.00,2021-05-04 12:20:44.319+00
1759,$175.00,$137.00,2021-05-04 12:21:33.128+00
